baseMean,log2FoldChange,lfcSE,pvalue,padj,gene
6.006028252632469,-2.6558451919580066,0.2674707715425146,3.99960141606469e-24,4.420776834747676e-22,CLEC1A
4.492899354440906,-2.1573198072477227,0.21813434916916197,8.146175703409673e-24,8.71057767195915e-22,LINC00341
9.271227559053324,-3.344298237749905,0.3391640866472564,9.634898110904193e-24,1.0121420651876297e-21,STX11
105.08394656725166,-3.2031301056387247,0.3249984562777037,1.2125950453623594e-23,1.2633848870164713e-21,VWF
12.580544324563263,-1.7690217255470397,0.17868626782609934,1.2533722495697937e-23,1.2952532247383453e-21,C20orf194
19.546226969928597,-1.5766733707999459,0.1603692936339508,2.4044287297162002e-23,2.4065113057813085e-21,ZFP106
12.169305930933263,-2.6411755514128816,0.27088104726570483,2.7302080193493107e-23,2.6902072972053557e-21,HSPA12B
24.58936702309484,-2.3612711213227255,0.24201452158918926,3.0397550781035384e-23,2.97217898444416e-21,TIE1
76.48807689689068,-2.303916689020731,0.23632496800310934,3.475508170065892e-23,3.34675639012936e-21,CSRNP1
128.593582392782,-2.1991763455170097,0.22657338139903432,5.523309186202677e-23,5.239312169091211e-21,PPP1R15A
6.445241408349772,-2.1344221926399265,0.21949843308811956,6.042600076832574e-23,5.689443672342137e-21,PRICKLE2
19.959289982090088,-1.0871312384350709,0.11135910956406878,7.304039327719663e-23,6.776762328076251e-21,COL4A3BP
11.654630040690227,-2.377438205746332,0.24664552132189338,9.808605782361161e-23,8.969581877668542e-21,WWC2
16.632743722381665,-1.1942937788716321,0.12319548450180251,1.2371915229476544e-22,1.0920792672352523e-20,HECA
5.800610938955436,-2.5292617960230395,0.2653619142999735,2.378528497852329e-22,2.0428024146081726e-20,GIMAP1
22.842442697306684,-2.2687867636289996,0.23710452213960767,2.4447701498766417e-22,2.0856022399383887e-20,TEF
14.041877151119982,-3.4656651648834482,0.36509285781227663,4.275381204192332e-22,3.598964932880048e-20,FOXF1
10.79628335172967,-2.530311175268404,0.26796647356230824,6.654241467798508e-22,5.4923417725446e-20,KIAA1324L
220.76469991216464,-3.5542918834696953,0.3767740964018625,7.377220503198248e-22,6.049796762332447e-20,CAV1
18.236316796094503,-3.1933514293306247,0.3391179807276096,8.987446152588573e-22,7.139964252847084e-20,GIMAP8
8.237316551768696,-1.9178385814183694,0.2037509151397262,9.542244186350893e-22,7.533631419422745e-20,RECK
38.14969041484702,-1.6423098498163424,0.17444919052068936,1.279628119439871e-21,9.917898186707439e-20,MACF1
71.95028390921085,-3.21497861741842,0.34400515954388905,1.6501120752240234e-21,1.2559625501899737e-19,SLC39A8
31.921120354094814,-2.426098487778132,0.2595769223626107,1.724777578034795e-21,1.3049790353809692e-19,HEG1
89.08320262359148,-1.5773638611428369,0.16931504797497882,3.184436207299793e-21,2.312992493199295e-19,ST6GALNAC6
39.95859472247854,-2.4426264148236285,0.2637254626827303,3.8106081748611954e-21,2.70595757042797e-19,C1orf115
10.061825083647678,-2.677087684176568,0.2892001814518523,3.8077002564784596e-21,2.70595757042797e-19,ERG
11.79606087470335,-4.621463943299872,0.49887158774562695,4.621985892364285e-21,3.263892370991245e-19,HHIP
43.41702412525364,-1.5632746848662118,0.16919849500466677,5.8991397373126185e-21,4.1427605083414743e-19,RILPL2
15.296520174157743,-3.062524514135932,0.3321436683280214,5.9344111251052146e-21,4.144631857758922e-19,CDH13
13.827029309541597,-3.075928084272499,0.3347468486247495,6.898580005757111e-21,4.739883808279926e-19,EMCN
5.93255542594594,-4.896040434720187,0.5336633947914754,9.844022827713935e-21,6.585651271740623e-19,LOC400550
6.417189887464109,-1.886165658637279,0.2055479204580481,1.0889363647320885e-20,7.245219062380877e-19,FAM55C
7.224984225209271,-2.250831489849732,0.24571443373691512,1.094392305858806e-20,7.245219062380877e-19,SHROOM4
7.454757854770063,-2.190015209498022,0.239955762576737,1.2235913266949228e-20,8.058585157315628e-19,F8
107.04704113657557,-2.499627321958873,0.2739607961514156,1.2865097727435157e-20,8.429291608939603e-19,RAMP2
144.34263864216868,-3.183429103701922,0.34993953307939407,1.6891462157134462e-20,1.0735368773966808e-18,ABCA3
45.64640882725039,-1.636303945709725,0.1798707072314468,2.199582641492712e-20,1.3909897988066599e-18,CRIM1
12.6497053998975,-1.310365976917017,0.14409855748133074,2.940575127213321e-20,1.8412635685718483e-18,N4BP2L1
28.5494414432099,-1.2333406368379964,0.13529724229664655,3.01550643456044e-20,1.8789265828283214e-18,INPP5A
11.604113279733042,-2.8140607711184966,0.3128862289065616,3.393876655975968e-20,2.094153697772356e-18,GSTM5
8.841238819586541,-2.626964904631692,0.29250281312015075,4.143048441804283e-20,2.5440719199890936e-18,MATK
5.309413730636963,-2.730499967774465,0.3051609833671528,4.4518734814022567e-20,2.7075485082346454e-18,LOC100505495
35.237689440024326,-1.9386120367241757,0.2150972839207621,4.649135150288677e-20,2.8007183362710604e-18,PTK2B
39.506320648652455,-1.678199593890571,0.18623529523646376,4.858432172999129e-20,2.887865840278601e-18,BCL2L2
